Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;8217;145;1;2020-12-22T15:02:00
Kärnten;17795;418;2;2020-12-22T15:02:00
Niederösterreich;45878;744;3;2020-12-22T15:02:00
Oberösterreich;64160;930;4;2020-12-22T15:02:00
Salzburg;23120;306;5;2020-12-22T15:02:00
Steiermark;32707;930;6;2020-12-22T15:02:00
Tirol;36860;451;7;2020-12-22T15:02:00
Vorarlberg;17420;194;8;2020-12-22T15:02:00
Wien;63438;991;9;2020-12-22T15:02:00
