Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;584;10;13
Rust(Stadt);102;1980;68;0;0
Eisenstadt-Umgebung;103;43236;1460;21;40
Güssing;104;25699;1256;38;38
Jennersdorf;105;17097;860;19;56
Mattersburg;106;40042;1444;24;25
Neusiedl am See;107;59990;2089;29;57
Oberpullendorf;108;37384;1565;24;22
Oberwart;109;54192;2153;54;53
Klagenfurt Stadt;201;101300;4489;142;107
Villach Stadt;202;62882;2449;58;62
Hermagor;203;18054;1332;17;89
Klagenfurt Land;204;60014;2936;56;77
Sankt Veit an der Glan;205;54186;2866;91;43
Spittal an der Drau;206;75868;3401;88;139
Villach Land;207;64618;2961;65;101
Völkermarkt;208;41862;2689;54;69
Wolfsberg;209;52607;2638;65;29
Feldkirchen;210;29902;1625;42;30
Krems an der Donau(Stadt);301;25036;977;23;14
Sankt Pölten(Stadt);302;55514;2459;44;33
Waidhofen an der Ybbs(Stadt);303;11222;622;10;5
Wiener Neustadt(Stadt);304;45823;2193;61;135
Amstetten;305;116520;7302;121;114
Baden;306;146751;5742;88;206
Bruck an der Leitha;307;103735;3465;65;103
Gänserndorf;308;104782;3289;47;163
Gmünd;309;36553;1743;34;26
Hollabrunn;310;51033;1507;29;118
Horn;311;30936;802;11;34
Korneuburg;312;91254;2733;38;76
Krems(Land);313;56487;2377;30;51
Lilienfeld;314;25655;1067;30;12
Melk;315;78191;3634;80;63
Mistelbach;316;75625;2137;30;152
Mödling;317;119115;3986;96;92
Neunkirchen;318;86343;3517;76;112
Sankt Pölten(Land);319;131729;4952;94;103
Scheibbs;320;41414;2500;32;54
Tulln;321;104593;3692;63;79
Waidhofen an der Thaya;322;25682;1021;14;41
Wiener Neustadt(Land);323;78307;2847;55;115
Zwettl;325;41987;2294;25;74
Linz(Stadt);401;206595;9560;205;93
Steyr(Stadt);402;38056;1697;18;14
Wels(Stadt);403;62470;3613;58;94
Braunau am Inn;404;105553;5475;67;174
Eferding;405;33178;2217;29;19
Freistadt;406;66861;4090;82;54
Gmunden;407;101859;5671;92;113
Grieskirchen;408;64875;4239;67;50
Kirchdorf an der Krems;409;57071;2846;73;43
Linz-Land;410;151371;7155;78;105
Perg;411;68968;4125;59;93
Ried im Innkreis;412;61690;4182;87;32
Rohrbach;413;56545;4313;91;71
Schärding;414;57391;4076;61;54
Steyr-Land;415;60717;3305;62;19
Urfahr-Umgebung;416;86005;4961;69;44
Vöcklabruck;417;137297;7643;132;100
Wels-Land;418;73777;3598;48;82
Salzburg(Stadt);501;155021;8144;109;179
Hallein;502;60824;4953;53;97
Salzburg-Umgebung;503;153492;8797;93;182
Sankt Johann im Pongau;504;81194;6832;90;201
Tamsweg;505;20251;1996;36;39
Zell am See;506;87628;5347;93;70
Graz(Stadt);601;291072;10535;243;240
Deutschlandsberg;603;60867;2537;84;75
Graz-Umgebung;606;156070;5764;219;173
Leibnitz;610;84756;3663;84;53
Leoben;611;59700;2348;88;51
Liezen;612;79652;3879;93;51
Murau;614;27543;1283;19;28
Voitsberg;616;51044;2221;89;29
Weiz;617;90654;3444;119;151
Murtal;620;71698;3356;142;46
Bruck-Mürzzuschlag;621;98697;4404;203;138
Hartberg-Fürstenfeld;622;90606;4561;155;221
Südoststeiermark;623;84036;3985;139;129
Innsbruck-Stadt;701;131961;6925;85;57
Imst;702;60474;3347;32;28
Innsbruck-Land;703;180453;9963;124;75
Kitzbühel;704;64168;3392;37;62
Kufstein;705;110287;7060;125;101
Landeck;706;44386;2907;42;30
Lienz;707;48738;3365;41;76
Reutte;708;32838;1297;4;40
Schwaz;709;84329;7636;116;87
Bludenz;801;64107;3334;43;58
Bregenz;802;134987;7130;92;70
Dornbirn;803;89912;5925;62;81
Feldkirch;804;108133;6235;68;125
Wien;900;1911191;84984;1611;2029
