Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;941;11;6
Rust(Stadt);102;1980;75;0;0
Eisenstadt-Umgebung;103;43236;2333;25;18
Güssing;104;25699;1831;55;15
Jennersdorf;105;17097;1301;25;12
Mattersburg;106;40042;2261;32;29
Neusiedl am See;107;59990;3243;39;25
Oberpullendorf;108;37384;2241;42;13
Oberwart;109;54192;3646;87;35
Klagenfurt Stadt;201;101300;6109;157;72
Villach Stadt;202;62882;3816;68;124
Hermagor;203;18054;1871;29;11
Klagenfurt Land;204;60014;4115;65;48
Sankt Veit an der Glan;205;54186;3880;97;41
Spittal an der Drau;206;75868;5685;121;140
Villach Land;207;64618;4365;82;53
Völkermarkt;208;41862;3608;62;33
Wolfsberg;209;52607;3407;73;22
Feldkirchen;210;29902;2350;52;48
Krems an der Donau(Stadt);301;25036;1355;30;14
Sankt Pölten(Stadt);302;55514;3737;55;76
Waidhofen an der Ybbs(Stadt);303;11222;891;14;14
Wiener Neustadt(Stadt);304;45823;3848;86;47
Amstetten;305;116520;9787;129;118
Baden;306;146751;9738;124;88
Bruck an der Leitha;307;103735;5977;88;62
Gänserndorf;308;104782;5711;64;75
Gmünd;309;36553;2667;43;18
Hollabrunn;310;51033;2564;52;36
Horn;311;30936;1499;26;22
Korneuburg;312;91254;4257;51;60
Krems(Land);313;56487;3232;41;54
Lilienfeld;314;25655;1606;42;44
Melk;315;78191;5662;101;40
Mistelbach;316;75625;3693;34;41
Mödling;317;119115;6295;114;35
Neunkirchen;318;86343;5873;97;41
Sankt Pölten(Land);319;131729;7634;134;127
Scheibbs;320;41414;3730;42;34
Tulln;321;104593;5300;82;41
Waidhofen an der Thaya;322;25682;1670;14;1
Wiener Neustadt(Land);323;78307;5159;93;36
Zwettl;325;41987;3291;38;33
Linz(Stadt);401;206595;13327;216;249
Steyr(Stadt);402;38056;2354;18;59
Wels(Stadt);403;62470;5442;70;120
Braunau am Inn;404;105553;8929;107;130
Eferding;405;33178;2741;33;19
Freistadt;406;66861;5412;93;68
Gmunden;407;101859;7654;108;75
Grieskirchen;408;64875;5142;68;64
Kirchdorf an der Krems;409;57071;4120;81;80
Linz-Land;410;151371;9967;86;216
Perg;411;68968;5729;72;79
Ried im Innkreis;412;61690;5807;98;49
Rohrbach;413;56545;5074;96;26
Schärding;414;57391;5294;69;50
Steyr-Land;415;60717;4175;69;69
Urfahr-Umgebung;416;86005;6010;73;52
Vöcklabruck;417;137297;11313;157;155
Wels-Land;418;73777;5515;61;103
Salzburg(Stadt);501;155021;11510;137;138
Hallein;502;60824;6564;64;122
Salzburg-Umgebung;503;153492;12266;120;95
Sankt Johann im Pongau;504;81194;9469;115;84
Tamsweg;505;20251;2469;40;20
Zell am See;506;87628;7196;105;57
Graz(Stadt);601;291072;15746;300;334
Deutschlandsberg;603;60867;3961;108;123
Graz-Umgebung;606;156070;8512;246;199
Leibnitz;610;84756;5778;110;103
Leoben;611;59700;3293;110;43
Liezen;612;79652;5360;112;68
Murau;614;27543;1936;29;66
Voitsberg;616;51044;3322;115;75
Weiz;617;90654;5988;143;193
Murtal;620;71698;4873;165;165
Bruck-Mürzzuschlag;621;98697;5942;245;72
Hartberg-Fürstenfeld;622;90606;7188;181;149
Südoststeiermark;623;84036;5899;169;123
Innsbruck-Stadt;701;131961;9403;95;142
Imst;702;60474;4929;37;136
Innsbruck-Land;703;180453;13329;136;182
Kitzbühel;704;64168;4371;42;25
Kufstein;705;110287;9296;138;69
Landeck;706;44386;3563;47;40
Lienz;707;48738;5230;46;65
Reutte;708;32838;1964;6;42
Schwaz;709;84329;8978;131;21
Bludenz;801;64107;4059;46;53
Bregenz;802;134987;9348;103;237
Dornbirn;803;89912;7392;73;180
Feldkirch;804;108133;8008;76;183
Wien;900;1911191;134345;2256;1740
