Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;7187;124;1;2020-12-10T23:02:00
Kärnten;14969;256;2;2020-12-10T23:02:00
Niederösterreich;39690;612;3;2020-12-10T23:02:00
Oberösterreich;57651;748;4;2020-12-10T23:02:00
Salzburg;19742;250;5;2020-12-10T23:02:00
Steiermark;24783;574;6;2020-12-10T23:02:00
Tirol;33489;398;7;2020-12-10T23:02:00
Vorarlberg;15326;170;8;2020-12-10T23:02:00
Wien;56828;815;9;2020-12-10T23:02:00
