Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;8182;141;1;2020-12-21T11:02:00
Kärnten;17525;400;2;2020-12-21T11:02:00
Niederösterreich;45359;710;3;2020-12-21T11:02:00
Oberösterreich;63411;914;4;2020-12-21T11:02:00
Salzburg;22937;301;5;2020-12-21T11:02:00
Steiermark;31710;887;6;2020-12-21T11:02:00
Tirol;36633;441;7;2020-12-21T11:02:00
Vorarlberg;16825;194;8;2020-12-21T11:02:00
Wien;63076;961;9;2020-12-21T11:02:00
