Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;1033;15;1;2020-10-21T16:02:00
Kärnten;1177;13;2;2020-10-21T16:02:00
Niederösterreich;8283;136;3;2020-10-21T16:02:00
Oberösterreich;8096;80;4;2020-10-21T16:02:00
Salzburg;2700;46;5;2020-10-21T16:02:00
Steiermark;3815;175;6;2020-10-21T16:02:00
Tirol;7202;109;7;2020-10-21T16:02:00
Vorarlberg;2127;28;8;2020-10-21T16:02:00
Wien;18184;303;9;2020-10-21T16:02:00
