Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;6670;5744,35468591212;305;2021-01-12T16:02:00
Baden;4857;3322,0932539004;306;2021-01-12T16:02:00
Bludenz;2959;4644,19122955708;801;2021-01-12T16:02:00
Braunau am Inn;4605;4410,58156463106;404;2021-01-12T16:02:00
Bregenz;6471;4815,34122619677;802;2021-01-12T16:02:00
Bruck an der Leitha;3014;2954,61229291246;307;2021-01-12T16:02:00
Bruck-Mürzzuschlag;3815;3854,15824779762;621;2021-01-12T16:02:00
Deutschlandsberg;2056;3380,41137107249;603;2021-01-12T16:02:00
Dornbirn;5293;5944,45255556429;803;2021-01-12T16:02:00
Eferding;2068;6237,18180721438;405;2021-01-12T16:02:00
Eisenstadt(Stadt);527;3600,46457607433;101;2021-01-12T16:02:00
Eisenstadt-Umgebung;1326;3088,96498707107;103;2021-01-12T16:02:00
Feldkirch;5601;5226,8124935843;804;2021-01-12T16:02:00
Feldkirchen;1387;4633,06276514013;210;2021-01-12T16:02:00
Freistadt;3691;5540,29510214497;406;2021-01-12T16:02:00
Gänserndorf;2597;2504,67758424474;308;2021-01-12T16:02:00
Gmünd;1590;4323,82454518261;309;2021-01-12T16:02:00
Gmunden;4960;4880,40066515138;407;2021-01-12T16:02:00
Graz(Stadt);9734;3370,42859220376;601;2021-01-12T16:02:00
Graz-Umgebung;4999;3240,63269804227;606;2021-01-12T16:02:00
Grieskirchen;3890;6010,4139305635;408;2021-01-12T16:02:00
Güssing;1037;4019,84726906229;104;2021-01-12T16:02:00
Hallein;4303;7127,24020273628;502;2021-01-12T16:02:00
Hartberg-Fürstenfeld;3867;4267,17574099005;622;2021-01-12T16:02:00
Hermagor;970;5322,65144863916;203;2021-01-12T16:02:00
Hollabrunn;1212;2383,1059027095;310;2021-01-12T16:02:00
Horn;623;2003,85976198134;311;2021-01-12T16:02:00
Imst;3116;5188,49074197416;702;2021-01-12T16:02:00
Innsbruck-Land;9425;5256,0256081375;703;2021-01-12T16:02:00
Innsbruck-Stadt;6591;4989,02429793354;701;2021-01-12T16:02:00
Jennersdorf;647;3791,16371733271;105;2021-01-12T16:02:00
Kirchdorf an der Krems;2565;4510,60387577815;409;2021-01-12T16:02:00
Kitzbühel;2882;4511,5135955918;704;2021-01-12T16:02:00
Klagenfurt Land;2381;3981,60535117057;204;2021-01-12T16:02:00
Klagenfurt Stadt;4150;4116,36926312031;201;2021-01-12T16:02:00
Korneuburg;2423;2665,88916150469;312;2021-01-12T16:02:00
Krems an der Donau(Stadt);915;3678,24409068982;301;2021-01-12T16:02:00
Krems(Land);2029;3585,05901477136;313;2021-01-12T16:02:00
Kufstein;6577;5996,42603161868;705;2021-01-12T16:02:00
Landeck;2786;6280,14967765204;706;2021-01-12T16:02:00
Leibnitz;3224;3908,63682653606;610;2021-01-12T16:02:00
Leoben;2143;3568,09856809857;611;2021-01-12T16:02:00
Lienz;2735;5609,91118495272;707;2021-01-12T16:02:00
Liezen (inkl. Gröbming);3269;4091,3129998373;612;2021-01-12T16:02:00
Lilienfeld;994;3850,92205175887;314;2021-01-12T16:02:00
Linz(Stadt);8836;4295,03319949836;401;2021-01-12T16:02:00
Linz-Land;6648;4423,94841388673;410;2021-01-12T16:02:00
Mattersburg;1219;3053,22479649342;106;2021-01-12T16:02:00
Melk;3252;4171,26292296247;315;2021-01-12T16:02:00
