Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;2902;2499,26796079715;305;2020-11-17T14:02:00
Baden;2600;1778,34928147849;306;2020-11-17T14:02:00
Bludenz;1826;2865,93213422482;801;2020-11-17T14:02:00
Braunau am Inn;2083;1995,05784997318;404;2020-11-17T14:02:00
Bregenz;4079;3035,35417426311;802;2020-11-17T14:02:00
Bruck an der Leitha;1696;1662,58209979414;307;2020-11-17T14:02:00
Bruck-Mürzzuschlag;1807;1825,54756324254;621;2020-11-17T14:02:00
Deutschlandsberg;850;1397,54361158153;603;2020-11-17T14:02:00
Dornbirn;3423;3844,29644770387;803;2020-11-17T14:02:00
Eferding;1258;3794,18506454337;405;2020-11-17T14:02:00
Eisenstadt(Stadt);305;2083,76033340165;101;2020-11-17T14:02:00
Eisenstadt-Umgebung;761;1772,77704009132;103;2020-11-17T14:02:00
Feldkirch;3239;3022,61125990351;804;2020-11-17T14:02:00
Feldkirchen;506;1690,21612051976;210;2020-11-17T14:02:00
Freistadt;2172;3260,23325978295;406;2020-11-17T14:02:00
Gänserndorf;1389;1339,62154967884;308;2020-11-17T14:02:00
Gmünd;871;2368,58564707802;309;2020-11-17T14:02:00
Gmunden;2567;2525,80413456524;407;2020-11-17T14:02:00
Graz(Stadt);5517;1910,2788723226;601;2020-11-17T14:02:00
Graz-Umgebung;2444;1584,33813042915;606;2020-11-17T14:02:00
Grieskirchen;2171;3354,39810880549;408;2020-11-17T14:02:00
Güssing;573;2221,18851029189;104;2020-11-17T14:02:00
Hallein;2101;3479,97482359956;502;2020-11-17T14:02:00
Hartberg-Fürstenfeld;1972;2176,07203548807;622;2020-11-17T14:02:00
Hermagor;345;1893,10798946444;203;2020-11-17T14:02:00
Hollabrunn;792;1557,27712454284;310;2020-11-17T14:02:00
Horn;372;1196,52621421679;311;2020-11-17T14:02:00
Imst;1803;3002,19794858132;702;2020-11-17T14:02:00
Innsbruck-Land;5513;3074,42643794823;703;2020-11-17T14:02:00
Innsbruck-Stadt;4696;3554,61357959276;701;2020-11-17T14:02:00
Jennersdorf;385;2255,94749794914;105;2020-11-17T14:02:00
Kirchdorf an der Krems;1173;2062,7439946541;409;2020-11-17T14:02:00
Kitzbühel;1660;2598,58173791894;704;2020-11-17T14:02:00
Klagenfurt Land;1037;1734,11371237458;204;2020-11-17T14:02:00
Klagenfurt Stadt;2107;2089,92531021554;201;2020-11-17T14:02:00
Korneuburg;1682;1850,60898458559;312;2020-11-17T14:02:00
Krems an der Donau(Stadt);574;2307,44492683711;301;2020-11-17T14:02:00
Krems(Land);1288;2275,7792070111;313;2020-11-17T14:02:00
Kufstein;3867;3525,64687004249;705;2020-11-17T14:02:00
Landeck;1878;4233,35286957306;706;2020-11-17T14:02:00
Leibnitz;1750;2121,62358760487;610;2020-11-17T14:02:00
Leoben;1113;1853,14685314685;611;2020-11-17T14:02:00
Lienz;1067;2188,58326667077;707;2020-11-17T14:02:00
Liezen (inkl. Gröbming);1546;1934,89443185943;612;2020-11-17T14:02:00
Lilienfeld;587;2274,13606074694;314;2020-11-17T14:02:00
Linz(Stadt);5348;2599,57419091413;401;2020-11-17T14:02:00
Linz-Land;3881;2582,63294138002;410;2020-11-17T14:02:00
Mattersburg;640;1603,00563556669;106;2020-11-17T14:02:00
Melk;1525;1956,08116774839;315;2020-11-17T14:02:00
Mistelbach;989;1310,22879323821;316;2020-11-17T14:02:00
Mödling;2186;1837,00566396074;317;2020-11-17T14:02:00
Murau;350;1265,41089699555;614;2020-11-17T14:02:00
Murtal;1120;1555,4691406033;620;2020-11-17T14:02:00
Neunkirchen;1487;1723,2388082187;318;2020-11-17T14:02:00
Neusiedl am See;945;1586,84846856529;107;2020-11-17T14:02:00
Oberpullendorf;852;2271,21264628262;108;2020-11-17T14:02:00
Oberwart;1243;2298,61676159479;109;2020-11-17T14:02:00
Perg;2101;3068,99019851298;411;2020-11-17T14:02:00
Reutte;520;1591,67431894705;708;2020-11-17T14:02:00
Ried im Innkreis;2380;3888,63472975623;412;2020-11-17T14:02:00
Rohrbach;2673;4728,96468756634;413;2020-11-17T14:02:00
Rust(Stadt);39;2010,30927835052;102;2020-11-17T14:02:00
Salzburg(Stadt);3354;2174,94212475115;501;2020-11-17T14:02:00
Salzburg-Umgebung;4074;2675,31734096834;503;2020-11-17T14:02:00
Sankt Johann im Pongau;3276;4065,87814776662;504;2020-11-17T14:02:00
Sankt Pölten(Land);2474;1887,91550929459;319;2020-11-17T14:02:00
Sankt Pölten(Stadt);1226;2227,30906184144;302;2020-11-17T14:02:00
Sankt Veit an der Glan;1009;1849,50966914123;205;2020-11-17T14:02:00
Schärding;1923;3355,6110073813;414;2020-11-17T14:02:00
Scheibbs;1053;2543,29396420549;320;2020-11-17T14:02:00
Schwaz;4595;5478,52109737341;709;2020-11-17T14:02:00
Spittal an der Drau;678;891,038361961336;206;2020-11-17T14:02:00
Steyr(Stadt);939;2458,5657057576;402;2020-11-17T14:02:00
Steyr-Land;1721;2848,06460688103;415;2020-11-17T14:02:00
Südoststeiermark;1709;1988,43473303315;623;2020-11-17T14:02:00
Tamsweg;619;3046,25984251969;505;2020-11-17T14:02:00
Tulln;1950;1879,13771670313;321;2020-11-17T14:02:00
Urfahr-Umgebung;2999;3507,39722823227;416;2020-11-17T14:02:00
Villach Land;942;1456,6709964743;207;2020-11-17T14:02:00
Villach Stadt;964;1548,76853622094;202;2020-11-17T14:02:00
Vöcklabruck;3804;2791,86513324477;417;2020-11-17T14:02:00
Voitsberg;1063;2077,7545395907;616;2020-11-17T14:02:00
Völkermarkt;984;2349,68241081236;208;2020-11-17T14:02:00
Waidhofen an der Thaya;544;2101,35970333745;322;2020-11-17T14:02:00
Waidhofen an der Ybbs(Stadt);233;2069,08800284167;303;2020-11-17T14:02:00
Weiz;1484;1642,6286485948;617;2020-11-17T14:02:00
Wels(Stadt);1907;3089,40982066195;403;2020-11-17T14:02:00
Wels-Land;1809;2474,89534024681;418;2020-11-17T14:02:00
Wien(Stadt);49860;2627,68044749619;900;2020-11-17T14:02:00
Wiener Neustadt(Land);1205;1545,05006987986;323;2020-11-17T14:02:00
Wiener Neustadt(Stadt);1063;2347,77039114782;304;2020-11-17T14:02:00
Wolfsberg;918;1741,07650874331;209;2020-11-17T14:02:00
Zell am See;2059;2354,16523747456;506;2020-11-17T14:02:00
Zwettl;848;2008,43162332433;325;2020-11-17T14:02:00
