Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;2634;40;1;2020-11-13T14:02:00
Kärnten;3738;53;2;2020-11-13T14:02:00
Niederösterreich;16948;192;3;2020-11-13T14:02:00
Oberösterreich;22402;221;4;2020-11-13T14:02:00
Salzburg;7146;65;5;2020-11-13T14:02:00
Steiermark;8192;287;6;2020-11-13T14:02:00
Tirol;14883;158;7;2020-11-13T14:02:00
Vorarlberg;6452;61;8;2020-11-13T14:02:00
Wien;30333;438;9;2020-11-13T14:02:00
