Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;6132;5281,01693163615;305;2020-12-30T14:02:00
Baden;4342;2969,84330006908;306;2020-12-30T14:02:00
Bludenz;2801;4396,20805474464;801;2020-12-30T14:02:00
Braunau am Inn;4311;4128,993946824;404;2020-12-30T14:02:00
Bregenz;6138;4567,542025405;802;2020-12-30T14:02:00
Bruck an der Leitha;2774;2719,3412410548;307;2020-12-30T14:02:00
Bruck-Mürzzuschlag;3574;3610,68455507961;621;2020-12-30T14:02:00
Deutschlandsberg;1814;2982,52248401046;603;2020-12-30T14:02:00
Dornbirn;4964;5574,95984995676;803;2020-12-30T14:02:00
Eferding;2011;6065,26722161901;405;2020-12-30T14:02:00
Eisenstadt(Stadt);493;3368,17653890825;101;2020-12-30T14:02:00
Eisenstadt-Umgebung;1229;2862,99997670464;103;2020-12-30T14:02:00
Feldkirch;5243;4892,72949542269;804;2020-12-30T14:02:00
Feldkirchen;1216;4061,86324615025;210;2020-12-30T14:02:00
Freistadt;3551;5330,15115354018;406;2020-12-30T14:02:00
Gänserndorf;2294;2212,44912524352;308;2020-12-30T14:02:00
Gmünd;1500;4079,07975960623;309;2020-12-30T14:02:00
Gmunden;4465;4393,34455038325;407;2020-12-30T14:02:00
Graz(Stadt);9174;3176,52680345976;601;2020-12-30T14:02:00
Graz-Umgebung;4636;3005,31570076494;606;2020-12-30T14:02:00
Grieskirchen;3709;5730,75199703342;408;2020-12-30T14:02:00
Güssing;917;3554,67690041478;104;2020-12-30T14:02:00
Hallein;3733;6183,12518633849;502;2020-12-30T14:02:00
Hartberg-Fürstenfeld;3593;3964,82090441615;622;2020-12-30T14:02:00
Hermagor;861;4724,53906935909;203;2020-12-30T14:02:00
Hollabrunn;1153;2267,09662196705;310;2020-12-30T14:02:00
Horn;594;1910,58218076552;311;2020-12-30T14:02:00
Imst;2949;4910,41694418543;702;2020-12-30T14:02:00
Innsbruck-Land;9001;5019,57416433375;703;2020-12-30T14:02:00
Innsbruck-Stadt;6384;4832,3366891227;701;2020-12-30T14:02:00
Jennersdorf;607;3556,77956170163;105;2020-12-30T14:02:00
Kirchdorf an der Krems;2329;4095,59314880597;409;2020-12-30T14:02:00
Kitzbühel;2634;4123,29174558946;704;2020-12-30T14:02:00
Klagenfurt Land;2170;3628,76254180602;204;2020-12-30T14:02:00
Klagenfurt Stadt;3925;3893,19261632463;201;2020-12-30T14:02:00
Korneuburg;2268;2495,35147267546;312;2020-12-30T14:02:00
Krems an der Donau(Stadt);871;3501,36677922496;301;2020-12-30T14:02:00
Krems(Land);1918;3388,93208000565;313;2020-12-30T14:02:00
Kufstein;6261;5708,32041720611;705;2020-12-30T14:02:00
Landeck;2622;5910,46391055408;706;2020-12-30T14:02:00
Leibnitz;3020;3661,31613403812;610;2020-12-30T14:02:00
Leoben;2000;3330,00333000333;611;2020-12-30T14:02:00
Lienz;2535;5199,6800196911;707;2020-12-30T14:02:00
Liezen (inkl. Gröbming);2921;3655,77402035018;612;2020-12-30T14:02:00
Lilienfeld;954;3695,95536959554;314;2020-12-30T14:02:00
Linz(Stadt);8476;4120,0431642087;401;2020-12-30T14:02:00
Linz-Land;6322;4207,00990863295;410;2020-12-30T14:02:00
