Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;6302;103;1;2020-12-04T09:02:00
Kärnten;12355;152;2;2020-12-04T09:02:00
Niederösterreich;34613;542;3;2020-12-04T09:02:00
Oberösterreich;52106;630;4;2020-12-04T09:02:00
Salzburg;17038;199;5;2020-12-04T09:02:00
Steiermark;20486;514;6;2020-12-04T09:02:00
Tirol;30193;358;7;2020-12-04T09:02:00
Vorarlberg;13724;141;8;2020-12-04T09:02:00
Wien;51310;702;9;2020-12-04T09:02:00
