Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;3813;3283,84174173657;305;2020-11-25T16:02:00
Baden;3037;2077,24875686545;306;2020-11-25T16:02:00
Bludenz;2148;3371,31556643752;801;2020-11-25T16:02:00
Braunau am Inn;2780;2662,63121599877;404;2020-11-25T16:02:00
Bregenz;4785;3560,71824561142;802;2020-11-25T16:02:00
Bruck an der Leitha;1990;1950,78913831977;307;2020-11-25T16:02:00
Bruck-Mürzzuschlag;2343;2367,04922007597;621;2020-11-25T16:02:00
Deutschlandsberg;1036;1703,35903717466;603;2020-11-25T16:02:00
Dornbirn;3937;4421,55860783235;803;2020-11-25T16:02:00
Eferding;1652;4982,50693690433;405;2020-11-25T16:02:00
Eisenstadt(Stadt);329;2247,72835963654;101;2020-11-25T16:02:00
Eisenstadt-Umgebung;922;2147,83236657581;103;2020-11-25T16:02:00
Feldkirch;3884;3624,52057223378;804;2020-11-25T16:02:00
Feldkirchen;698;2331,56294885927;210;2020-11-25T16:02:00
Freistadt;2652;3980,72679785653;406;2020-11-25T16:02:00
Gänserndorf;1576;1519,97376695022;308;2020-11-25T16:02:00
Gmünd;1015;2760,17730400022;309;2020-11-25T16:02:00
Gmunden;3066;3016,7960563214;407;2020-11-25T16:02:00
Graz(Stadt);6632;2296,35118383967;601;2020-11-25T16:02:00
Graz-Umgebung;3059;1983,01568779982;606;2020-11-25T16:02:00
Grieskirchen;2889;4463,7752815933;408;2020-11-25T16:02:00
Güssing;674;2612,70690390355;104;2020-11-25T16:02:00
Hallein;2550;4223,67244177957;502;2020-11-25T16:02:00
Hartberg-Fürstenfeld;2415;2664,91580410938;622;2020-11-25T16:02:00
Hermagor;451;2474,75856014047;203;2020-11-25T16:02:00
Hollabrunn;935;1838,45216091864;310;2020-11-25T16:02:00
Horn;439;1412,02959150852;311;2020-11-25T16:02:00
Imst;2141;3565,00599440522;702;2020-11-25T16:02:00
Innsbruck-Land;6747;3762,58936637705;703;2020-11-25T16:02:00
Innsbruck-Stadt;5375;4068,57921429112;701;2020-11-25T16:02:00
Jennersdorf;449;2630,96214695887;105;2020-11-25T16:02:00
Kirchdorf an der Krems;1534;2697,56972531917;409;2020-11-25T16:02:00
Kitzbühel;1977;3094,81692522033;704;2020-11-25T16:02:00
Klagenfurt Land;1391;2326,08695652174;204;2020-11-25T16:02:00
Klagenfurt Stadt;2620;2598,76806490969;201;2020-11-25T16:02:00
Korneuburg;1874;2061,85567010309;312;2020-11-25T16:02:00
Krems an der Donau(Stadt);709;2850,1366779225;301;2020-11-25T16:02:00
Krems(Land);1478;2611,49197823168;313;2020-11-25T16:02:00
Kufstein;4975;4535,83997374227;705;2020-11-25T16:02:00
Landeck;2034;4585,00518461746;706;2020-11-25T16:02:00
Leibnitz;2105;2552,01008680471;610;2020-11-25T16:02:00
Leoben;1418;2360,97236097236;611;2020-11-25T16:02:00
Lienz;1536;3150,57534920928;707;2020-11-25T16:02:00
Liezen (inkl. Gröbming);2009;2514,36152238395;612;2020-11-25T16:02:00
Lilienfeld;684;2649,93026499303;314;2020-11-25T16:02:00
Linz(Stadt);6480;3149,82063521383;401;2020-11-25T16:02:00
Linz-Land;4831;3214,81570208886;410;2020-11-25T16:02:00
Mattersburg;805;2016,28052598622;106;2020-11-25T16:02:00
Melk;1962;2516,61065647367;315;2020-11-25T16:02:00
Mistelbach;1152;1526,17145582449;316;2020-11-25T16:02:00
Mödling;2433;2044,57217768366;317;2020-11-25T16:02:00
Murau;524;1894,50088578763;614;2020-11-25T16:02:00
Murtal;1505;2090,16165768568;620;2020-11-25T16:02:00
Neunkirchen;1738;2014,11502937734;318;2020-11-25T16:02:00
Neusiedl am See;1159;1946,19828049436;107;2020-11-25T16:02:00
