Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;548;10;16
Rust(Stadt);102;1980;61;0;1
Eisenstadt-Umgebung;103;43236;1320;19;23
Güssing;104;25699;1067;18;68
Jennersdorf;105;17097;674;17;21
Mattersburg;106;40042;1258;21;32
Neusiedl am See;107;59990;1810;28;99
Oberpullendorf;108;37384;1440;19;33
Oberwart;109;54192;1959;51;47
Klagenfurt Stadt;201;101300;4104;129;148
Villach Stadt;202;62882;2203;54;63
Hermagor;203;18054;1050;15;53
Klagenfurt Land;204;60014;2543;31;141
Sankt Veit an der Glan;205;54186;2686;79;141
Spittal an der Drau;206;75868;2504;39;263
Villach Land;207;64618;2496;60;103
Völkermarkt;208;41862;2459;46;74
Wolfsberg;209;52607;2467;63;60
Feldkirchen;210;29902;1446;36;81
Krems an der Donau(Stadt);301;25036;907;30;22
Sankt Pölten(Stadt);302;55514;2311;33;52
Waidhofen an der Ybbs(Stadt);303;11222;568;9;27
Wiener Neustadt(Stadt);304;45823;1785;33;103
Amstetten;305;116520;6714;108;227
Baden;306;146751;4888;71;262
Bruck an der Leitha;307;103735;3040;58;118
Gänserndorf;308;104782;2582;28;123
Gmünd;309;36553;1595;33;57
Hollabrunn;310;51033;1224;26;27
Horn;311;30936;646;10;20
Korneuburg;312;91254;2426;32;72
Krems(Land);313;56487;2059;26;66
Lilienfeld;314;25655;993;29;21
Melk;315;78191;3332;71;97
Mistelbach;316;75625;1690;27;79
Mödling;317;119115;3592;79;124
Neunkirchen;318;86343;3083;65;125
Sankt Pölten(Land);319;131729;4497;83;121
Scheibbs;320;41414;2210;25;87
Tulln;321;104593;3242;46;168
Waidhofen an der Thaya;322;25682;896;13;27
Wiener Neustadt(Land);323;78307;2414;37;118
Zwettl;325;41987;1924;19;121
Linz(Stadt);401;206595;9010;179;197
Steyr(Stadt);402;38056;1635;18;30
Wels(Stadt);403;62470;3215;51;69
Braunau am Inn;404;105553;4756;60;201
Eferding;405;33178;2094;26;42
Freistadt;406;66861;3800;79;90
Gmunden;407;101859;5036;82;227
Grieskirchen;408;64875;3962;58;93
Kirchdorf an der Krems;409;57071;2637;58;99
Linz-Land;410;151371;6689;75;154
Perg;411;68968;3790;48;93
Ried im Innkreis;412;61690;3848;79;104
Rohrbach;413;56545;4068;88;94
Schärding;414;57391;3841;59;123
Steyr-Land;415;60717;3175;59;74
Urfahr-Umgebung;416;86005;4743;66;58
Vöcklabruck;417;137297;7071;119;176
Wels-Land;418;73777;3261;46;93
Salzburg(Stadt);501;155021;7076;76;376
Hallein;502;60824;4330;36;199
Salzburg-Umgebung;503;153492;7867;80;353
Sankt Johann im Pongau;504;81194;5925;80;301
Tamsweg;505;20251;1673;31;126
Zell am See;506;87628;4904;82;211
Graz(Stadt);601;291072;9555;214;277
Deutschlandsberg;603;60867;2091;68;100
Graz-Umgebung;606;156070;5114;201;162
Leibnitz;610;84756;3298;72;140
Leoben;611;59700;2167;79;61
Liezen;612;79652;3371;78;216
Murau;614;27543;1123;18;69
Voitsberg;616;51044;2030;75;65
Weiz;617;90654;2974;106;93
Murtal;620;71698;3016;123;110
Bruck-Mürzzuschlag;621;98697;3886;180;138
Hartberg-Fürstenfeld;622;90606;3951;143;132
Südoststeiermark;623;84036;3275;119;176
Innsbruck-Stadt;701;131961;6559;81;86
Imst;702;60474;3181;30;61
Innsbruck-Land;703;180453;9412;113;153
Kitzbühel;704;64168;2992;30;90
Kufstein;705;110287;6616;115;96
Landeck;706;44386;2777;33;74
Lienz;707;48738;2798;38;94
Reutte;708;32838;1092;3;76
Schwaz;709;84329;6991;105;105
Bludenz;801;64107;2989;38;72
Bregenz;802;134987;6493;86;147
Dornbirn;803;89912;5359;46;117
Feldkirch;804;108133;5652;65;169
Wien;900;1911191;76902;1268;2371
