Altersgruppe;Anzahl;Timestamp
<5;0;2021-01-05T13:02:00
5-14;0;2021-01-05T13:02:00
15-24;2;2021-01-05T13:02:00
25-34;5;2021-01-05T13:02:00
35-44;13;2021-01-05T13:02:00
45-54;71;2021-01-05T13:02:00
55-64;265;2021-01-05T13:02:00
65-74;782;2021-01-05T13:02:00
75-84;2014;2021-01-05T13:02:00
>84;2745;2021-01-05T13:02:00
