Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;8986;158;1;2021-01-05T13:02:00
Kärnten;20010;494;2;2021-01-05T13:02:00
Niederösterreich;51291;865;3;2021-01-05T13:02:00
Oberösterreich;69092;1098;4;2021-01-05T13:02:00
Salzburg;25809;356;5;2021-01-05T13:02:00
Steiermark;37662;1100;6;2021-01-05T13:02:00
Tirol;39203;485;7;2021-01-05T13:02:00
Vorarlberg;19023;214;8;2021-01-05T13:02:00
Wien;69197;1127;9;2021-01-05T13:02:00
