Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;2389;2057,46077131095;305;2020-11-13T08:02:00
Baden;2331;1594,35852889476;306;2020-11-13T08:02:00
Bludenz;1605;2519,06959224032;801;2020-11-13T08:02:00
Braunau am Inn;1827;1749,86591065819;404;2020-11-13T08:02:00
Bregenz;3648;2714,62908254764;802;2020-11-13T08:02:00
Bruck an der Leitha;1484;1454,75933731987;307;2020-11-13T08:02:00
Bruck-Mürzzuschlag;1521;1536,61197769336;621;2020-11-13T08:02:00
Deutschlandsberg;739;1215,04085759853;603;2020-11-13T08:02:00
Dornbirn;3078;3456,83449197561;803;2020-11-13T08:02:00
Eferding;1087;3278,44130775727;405;2020-11-13T08:02:00
Eisenstadt(Stadt);263;1796,81628749061;101;2020-11-13T08:02:00
Eisenstadt-Umgebung;673;1567,77785542898;103;2020-11-13T08:02:00
Feldkirch;2837;2647,46778152092;804;2020-11-13T08:02:00
Feldkirchen;399;1332,79887764305;210;2020-11-13T08:02:00
Freistadt;1956;2936,01116764984;406;2020-11-13T08:02:00
Gänserndorf;1294;1247,99876550354;308;2020-11-13T08:02:00
Gmünd;752;2044,97865281592;309;2020-11-13T08:02:00
Gmunden;2315;2277,84829431965;407;2020-11-13T08:02:00
Graz(Stadt);5086;1761,04374562855;601;2020-11-13T08:02:00
Graz-Umgebung;2142;1388,56476079347;606;2020-11-13T08:02:00
Grieskirchen;1950;3012,93243305882;408;2020-11-13T08:02:00
Güssing;492;1907,19851145482;104;2020-11-13T08:02:00
Hallein;1859;3079,14002716401;502;2020-11-13T08:02:00
Hartberg-Fürstenfeld;1723;1901,30431903953;622;2020-11-13T08:02:00
Hermagor;297;1629,71905179982;203;2020-11-13T08:02:00
Hollabrunn;685;1346,88741200991;310;2020-11-13T08:02:00
Horn;328;1055,00160823416;311;2020-11-13T08:02:00
Imst;1553;2585,91980817903;702;2020-11-13T08:02:00
