Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;924;11;15
Rust(Stadt);102;1980;73;0;0
Eisenstadt-Umgebung;103;43236;2266;24;50
Güssing;104;25699;1777;52;30
Jennersdorf;105;17097;1261;25;23
Mattersburg;106;40042;2184;31;41
Neusiedl am See;107;59990;3163;39;80
Oberpullendorf;108;37384;2187;40;29
Oberwart;109;54192;3529;87;59
Klagenfurt Stadt;201;101300;5935;154;133
Villach Stadt;202;62882;3564;68;118
Hermagor;203;18054;1854;28;5
Klagenfurt Land;204;60014;3958;65;135
Sankt Veit an der Glan;205;54186;3755;97;94
Spittal an der Drau;206;75868;5317;116;171
Villach Land;207;64618;4223;76;118
Völkermarkt;208;41862;3502;61;101
Wolfsberg;209;52607;3342;71;61
Feldkirchen;210;29902;2230;52;57
Krems an der Donau(Stadt);301;25036;1303;28;33
Sankt Pölten(Stadt);302;55514;3536;54;100
Waidhofen an der Ybbs(Stadt);303;11222;854;14;24
Wiener Neustadt(Stadt);304;45823;3741;82;52
Amstetten;305;116520;9518;126;230
Baden;306;146751;9458;120;208
Bruck an der Leitha;307;103735;5755;82;159
Gänserndorf;308;104782;5501;64;185
Gmünd;309;36553;2607;41;41
Hollabrunn;310;51033;2446;51;50
Horn;311;30936;1420;26;56
Korneuburg;312;91254;4128;48;63
Krems(Land);313;56487;3104;39;62
Lilienfeld;314;25655;1504;39;22
Melk;315;78191;5470;97;147
Mistelbach;316;75625;3568;34;61
Mödling;317;119115;6159;109;143
Neunkirchen;318;86343;5733;96;82
Sankt Pölten(Land);319;131729;7326;133;168
Scheibbs;320;41414;3615;38;80
Tulln;321;104593;5126;81;89
Waidhofen an der Thaya;322;25682;1650;14;18
Wiener Neustadt(Land);323;78307;5062;88;69
Zwettl;325;41987;3218;36;72
Linz(Stadt);401;206595;12632;214;442
Steyr(Stadt);402;38056;2251;18;65
Wels(Stadt);403;62470;5172;69;207
Braunau am Inn;404;105553;8523;102;280
Eferding;405;33178;2675;32;38
Freistadt;406;66861;5210;93;102
Gmunden;407;101859;7469;105;129
Grieskirchen;408;64875;4973;68;107
Kirchdorf an der Krems;409;57071;3957;81;51
Linz-Land;410;151371;9486;86;292
Perg;411;68968;5552;71;111
Ried im Innkreis;412;61690;5605;95;149
Rohrbach;413;56545;4987;96;40
Schärding;414;57391;5123;68;154
Steyr-Land;415;60717;4029;67;71
Urfahr-Umgebung;416;86005;5876;71;84
Vöcklabruck;417;137297;10755;152;365
Wels-Land;418;73777;5238;58;165
Salzburg(Stadt);501;155021;11110;133;269
Hallein;502;60824;6213;61;171
Salzburg-Umgebung;503;153492;11907;118;272
Sankt Johann im Pongau;504;81194;9229;112;147
Tamsweg;505;20251;2406;40;49
Zell am See;506;87628;7025;103;143
Graz(Stadt);601;291072;14878;284;615
Deutschlandsberg;603;60867;3653;100;153
Graz-Umgebung;606;156070;8034;239;269
Leibnitz;610;84756;5506;105;175
Leoben;611;59700;3196;109;71
Liezen;612;79652;5175;112;123
Murau;614;27543;1781;27;56
Voitsberg;616;51044;3086;103;117
Weiz;617;90654;5528;141;190
Murtal;620;71698;4469;162;124
Bruck-Mürzzuschlag;621;98697;5763;243;101
Hartberg-Fürstenfeld;622;90606;6791;178;165
Südoststeiermark;623;84036;5593;167;133
Innsbruck-Stadt;701;131961;8914;94;288
Imst;702;60474;4601;37;155
Innsbruck-Land;703;180453;12735;136;380
Kitzbühel;704;64168;4286;40;89
Kufstein;705;110287;9017;134;270
Landeck;706;44386;3460;46;49
Lienz;707;48738;4992;45;153
Reutte;708;32838;1835;5;107
Schwaz;709;84329;8918;131;69
Bludenz;801;64107;3902;46;83
Bregenz;802;134987;8639;99;360
Dornbirn;803;89912;6943;68;213
Feldkirch;804;108133;7500;75;210
Wien;900;1911191;129975;2145;4041
