Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;7683;131;1;2020-12-15T13:02:00
Kärnten;16385;286;2;2020-12-15T13:02:00
Niederösterreich;42517;662;3;2020-12-15T13:02:00
Oberösterreich;60639;829;4;2020-12-15T13:02:00
Salzburg;21617;278;5;2020-12-15T13:02:00
Steiermark;28077;647;6;2020-12-15T13:02:00
Tirol;35109;415;7;2020-12-15T13:02:00
Vorarlberg;15945;182;8;2020-12-15T13:02:00
Wien;59778;884;9;2020-12-15T13:02:00
