Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;3277;45;1;2020-11-17T17:02:00
Kärnten;5151;64;2;2020-11-17T17:02:00
Niederösterreich;21051;226;3;2020-11-17T17:02:00
Oberösterreich;28759;271;4;2020-11-17T17:02:00
Salzburg;8650;79;5;2020-11-17T17:02:00
Steiermark;9771;337;6;2020-11-17T17:02:00
Tirol;18016;194;7;2020-11-17T17:02:00
Vorarlberg;8248;75;8;2020-11-17T17:02:00
Wien;33564;494;9;2020-11-17T17:02:00
