Bundesland;Anzahl;GKZ;Timestamp
Wien;2860;9;2021-01-26T07:02:00
Vorarlberg;748;8;2021-01-26T07:02:00
Tirol;1195;7;2021-01-26T07:02:00
Steiermark;2136;6;2021-01-26T07:02:00
Salzburg;1729;5;2021-01-26T07:02:00
Oberösterreich;1651;4;2021-01-26T07:02:00
Niederösterreich;3231;3;2021-01-26T07:02:00
Kärnten;1008;2;2021-01-26T07:02:00
Burgenland;514;1;2021-01-26T07:02:00
