Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;2781;2395,06002721463;305;2020-11-16T17:02:00
Baden;2557;1748,93812028481;306;2020-11-16T17:02:00
Bludenz;1790;2809,42963869793;801;2020-11-16T17:02:00
Braunau am Inn;2057;1970,1555436365;404;2020-11-16T17:02:00
Bregenz;4028;2997,40294531302;802;2020-11-16T17:02:00
Bruck an der Leitha;1667;1634,15351436134;307;2020-11-16T17:02:00
Bruck-Mürzzuschlag;1774;1792,20884183302;621;2020-11-16T17:02:00
Deutschlandsberg;825;1356,43938771148;603;2020-11-16T17:02:00
Dornbirn;3386;3802,74255679968;803;2020-11-16T17:02:00
Eferding;1201;3622,270478948;405;2020-11-16T17:02:00
Eisenstadt(Stadt);297;2029,10432465669;101;2020-11-16T17:02:00
Eisenstadt-Umgebung;760;1770,44750390197;103;2020-11-16T17:02:00
Feldkirch;3184;2971,28565962728;804;2020-11-16T17:02:00
Feldkirchen;479;1600,02672278451;210;2020-11-16T17:02:00
Freistadt;2143;3216,70344185767;406;2020-11-16T17:02:00
Gänserndorf;1369;1320,33254248404;308;2020-11-16T17:02:00
Gmünd;847;2303,32037092432;309;2020-11-16T17:02:00
Gmunden;2549;2508,09300311913;407;2020-11-16T17:02:00
Graz(Stadt);5394;1867,68972943775;601;2020-11-16T17:02:00
Graz-Umgebung;2392;1550,62880850512;606;2020-11-16T17:02:00
Grieskirchen;2140;3306,50020858763;408;2020-11-16T17:02:00
Güssing;562;2178,54789316587;104;2020-11-16T17:02:00
Hallein;2060;3412,06479610428;502;2020-11-16T17:02:00
Hartberg-Fürstenfeld;1906;2103,24203835713;622;2020-11-16T17:02:00
Hermagor;337;1849,20983318701;203;2020-11-16T17:02:00
Hollabrunn;768;1510,08690864761;310;2020-11-16T17:02:00
Horn;363;1167,57799935671;311;2020-11-16T17:02:00
Imst;1743;2902,29119488477;702;2020-11-16T17:02:00
Innsbruck-Land;5339;2977,39211902876;703;2020-11-16T17:02:00
Innsbruck-Stadt;4601;3482,7038074332;701;2020-11-16T17:02:00
Jennersdorf;382;2238,36868627681;105;2020-11-16T17:02:00
Kirchdorf an der Krems;1116;1962,50835297014;409;2020-11-16T17:02:00
Kitzbühel;1571;2459,26018691004;704;2020-11-16T17:02:00
Klagenfurt Land;944;1578,59531772575;204;2020-11-16T17:02:00
Klagenfurt Stadt;1944;1928,24622831467;201;2020-11-16T17:02:00
Korneuburg;1657;1823,10290574217;312;2020-11-16T17:02:00
Krems an der Donau(Stadt);547;2198,90657662004;301;2020-11-16T17:02:00
Krems(Land);1253;2213,93738073362;313;2020-11-16T17:02:00
Kufstein;3728;3398,91686876607;705;2020-11-16T17:02:00
Landeck;1857;4186,01505793246;706;2020-11-16T17:02:00
Leibnitz;1712;2075,55404684545;610;2020-11-16T17:02:00
Leoben;1078;1794,87179487179;611;2020-11-16T17:02:00
Lienz;1032;2116,79281274998;707;2020-11-16T17:02:00
Liezen (inkl. Gröbming);1502;1879,82628502772;612;2020-11-16T17:02:00
Lilienfeld;580;2247,01689136836;314;2020-11-16T17:02:00
Linz(Stadt);5232;2543,18851287635;401;2020-11-16T17:02:00
Linz-Land;3781;2516,0873876212;410;2020-11-16T17:02:00
Mattersburg;645;1615,52911709455;106;2020-11-16T17:02:00
Melk;1453;1863,72848310715;315;2020-11-16T17:02:00
Mistelbach;962;1274,45914974233;316;2020-11-16T17:02:00
Mödling;2149;1805,9127044152;317;2020-11-16T17:02:00
Murau;334;1207,56354170433;614;2020-11-16T17:02:00
Murtal;1079;1498,52785956336;620;2020-11-16T17:02:00
Neunkirchen;1475;1709,33237533462;318;2020-11-16T17:02:00
Neusiedl am See;936;1571,73562600752;107;2020-11-16T17:02:00
Oberpullendorf;842;2244,55522085677;108;2020-11-16T17:02:00
Oberwart;1250;2311,56150602855;109;2020-11-16T17:02:00
Perg;2045;2987,18941264114;411;2020-11-16T17:02:00
Reutte;513;1570,2479338843;708;2020-11-16T17:02:00
Ried im Innkreis;2261;3694,20299326841;412;2020-11-16T17:02:00
Rohrbach;2584;4571,50944731442;413;2020-11-16T17:02:00
Rust(Stadt);37;1907,21649484536;102;2020-11-16T17:02:00
Salzburg(Stadt);3228;2093,23589108429;501;2020-11-16T17:02:00
Salzburg-Umgebung;3992;2621,46952016338;503;2020-11-16T17:02:00
Sankt Johann im Pongau;3210;3983,96485174935;504;2020-11-16T17:02:00
Sankt Pölten(Land);2409;1838,31384878361;319;2020-11-16T17:02:00
Sankt Pölten(Stadt);1176;2136,47264006976;302;2020-11-16T17:02:00
Sankt Veit an der Glan;961;1761,52506644671;205;2020-11-16T17:02:00
Schärding;1901;3317,22128186783;414;2020-11-16T17:02:00
Scheibbs;1007;2432,19090404077;320;2020-11-16T17:02:00
Schwaz;4414;5262,7186341254;709;2020-11-16T17:02:00
Spittal an der Drau;659;866,068260372449;206;2020-11-16T17:02:00
Steyr(Stadt);930;2435,00117822638;402;2020-11-16T17:02:00
Steyr-Land;1696;2806,69237261489;415;2020-11-16T17:02:00
Südoststeiermark;1672;1945,38494653682;623;2020-11-16T17:02:00
Tamsweg;601;2957,67716535433;505;2020-11-16T17:02:00
Tulln;1907;1837,7003208989;321;2020-11-16T17:02:00
Urfahr-Umgebung;2964;3466,46394947664;416;2020-11-16T17:02:00
Villach Land;901;1393,27024185068;207;2020-11-16T17:02:00
Villach Stadt;916;1471,65143068297;202;2020-11-16T17:02:00
Vöcklabruck;3775;2770,58119821215;417;2020-11-16T17:02:00
Voitsberg;1035;2023,02535134184;616;2020-11-16T17:02:00
Völkermarkt;946;2258,94264291513;208;2020-11-16T17:02:00
Waidhofen an der Thaya;533;2058,86897404203;322;2020-11-16T17:02:00
Waidhofen an der Ybbs(Stadt);221;1962,52553059231;303;2020-11-16T17:02:00
Weiz;1454;1609,42186998439;617;2020-11-16T17:02:00
Wels(Stadt);1870;3029,46846598733;403;2020-11-16T17:02:00
Wels-Land;1765;2414,6988808931;418;2020-11-16T17:02:00
Wien(Stadt);49138;2589,63020114456;900;2020-11-16T17:02:00
Wiener Neustadt(Land);1176;1507,86629226449;323;2020-11-16T17:02:00
Wiener Neustadt(Stadt);1043;2303,59785321466;304;2020-11-16T17:02:00
Wolfsberg;856;1623,4874634905;209;2020-11-16T17:02:00
Zell am See;1983;2267,27035741236;506;2020-11-16T17:02:00
Zwettl;814;1927,90488370991;325;2020-11-16T17:02:00
