Altersgruppe;Anzahl;Timestamp
<5;1642;2020-11-11T15:02:00
5-14;9992;2020-11-11T15:02:00
15-24;28827;2020-11-11T15:02:00
25-34;30639;2020-11-11T15:02:00
35-44;25515;2020-11-11T15:02:00
45-54;30975;2020-11-11T15:02:00
55-64;23447;2020-11-11T15:02:00
65-74;11640;2020-11-11T15:02:00
75-84;8857;2020-11-11T15:02:00
>84;5116;2020-11-11T15:02:00
