Bundesland;Anzahl;GKZ;Timestamp
Wien;560;9;2020-05-10T21:00:00
Vorarlberg;27;8;2020-05-10T21:00:00
Tirol;99;7;2020-05-10T21:00:00
Steiermark;262;6;2020-05-10T21:00:00
Salzburg;37;5;2020-05-10T21:00:00
Oberösterreich;47;4;2020-05-10T21:00:00
Niederösterreich;176;3;2020-05-10T21:00:00
Kärnten;10;2;2020-05-10T21:00:00
Burgenland;44;1;2020-05-10T21:00:00
