Bundesland;Anzahl;GKZ;Timestamp
Wien;266;9;2020-06-27T10:00:00
Vorarlberg;3;8;2020-06-27T10:00:00
Tirol;8;7;2020-06-27T10:00:00
Steiermark;32;6;2020-06-27T10:00:00
Salzburg;24;5;2020-06-27T10:00:00
Oberösterreich;68;4;2020-06-27T10:00:00
Niederösterreich;87;3;2020-06-27T10:00:00
Kärnten;14;2;2020-06-27T10:00:00
Burgenland;7;1;2020-06-27T10:00:00
